name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Sao Paulo,Brazil",2017-03-23,26,16.9,20.9,26,16.9,20.9,15.1,71,0,0,0,,,,,19.8,117,1019.4,59.8,10.7,254.3,20.9,8,,2017-03-23T06:11:27,2017-03-23T18:14:19,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-03-24,28.2,18,22.1,28.2,18,22.1,16.2,71.1,0,0,0,,,,44.6,17.3,106.4,1016.9,51.7,10.2,287.3,23.8,9,,2017-03-24T06:11:50,2017-03-24T18:13:19,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-03-25,27.1,19,22.1,27.5,19,22.1,16.6,71.9,0,0,0,,,,,19.5,170.6,1016,32.7,10.2,277.4,23,9,,2017-03-25T06:12:13,2017-03-25T18:12:20,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-03-26,26.1,16.4,20.5,26.1,16.4,20.5,15.3,73.1,0,0,0,,,,,20.4,149.1,1017.4,56.2,10.5,246.4,20.2,9,,2017-03-26T06:12:36,2017-03-26T18:11:21,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-03-27,24.6,17.6,20.3,24.6,17.6,20.3,15.6,74.9,0,0,0,,,,,17,134.6,1018.1,64.6,10.6,229.8,19.1,8,,2017-03-27T06:12:59,2017-03-27T18:10:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-03-28,24.4,18.2,20.7,24.4,18.2,20.7,15.5,73.2,0.1,100,4.17,rain,,,,23.3,135.1,1019,56.9,10.5,266.2,22.1,9,,2017-03-28T06:13:22,2017-03-28T18:09:23,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-03-29,23.6,17,19.6,23.6,17,19.6,13.9,70.6,0,0,0,,,,40.7,24.4,142.6,1019.4,59.5,10.5,276.7,22.8,9,,2017-03-29T06:13:45,2017-03-29T18:08:24,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-03-30,23.1,16.5,19.2,23.1,16.5,19.2,13.9,71.7,0,0,0,,,,53.6,22.1,143.5,1018.9,63.3,10.4,260.2,21.6,9,,2017-03-30T06:14:07,2017-03-30T18:07:26,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-03-31,22.2,15.9,18.3,22.2,15.9,18.3,13,71.8,0,0,0,,,,,22,155.7,1021.1,62.9,10.4,268.6,22.1,9,,2017-03-31T06:14:30,2017-03-31T18:06:27,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-01,22.6,16,18.4,22.6,16,18.4,13.7,74.7,0,0,0,,,,,28.1,148.6,1021.8,66.9,10.3,262.5,21.8,8,,2017-04-01T06:14:53,2017-04-01T18:05:29,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-02,24.5,15.6,19.3,24.5,15.6,19.3,14.7,76.2,0,0,0,,,,,19.8,138.2,1019.2,68.7,10.3,274.4,22.8,9,,2017-04-02T06:15:16,2017-04-02T18:04:31,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-03,26.1,16.2,20.6,26.1,16.2,20.6,15.2,72.6,0,0,0,,,,,17.4,130.8,1017.9,46.3,10.4,260.5,21.5,9,,2017-04-03T06:15:39,2017-04-03T18:03:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-04,29,18,22.1,28.3,18,22.1,15.7,69.7,0,0,0,,,,,16.6,106.1,1017.5,41.1,10.2,259.2,21.6,9,,2017-04-04T06:16:01,2017-04-04T18:02:36,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-05,30.5,19.3,24.9,29.7,19.3,24.7,14.8,57,0,0,0,,,,,19,0.5,1016.1,52.8,10.5,210.2,17.5,7,,2017-04-05T06:16:24,2017-04-05T18:01:39,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-06,25.5,19.9,22.5,25.5,19.9,22.5,18.3,77.8,22,100,12.5,rain,,,,17.8,321,1016.3,71.4,9.1,201.3,16.8,6,,2017-04-06T06:16:47,2017-04-06T18:00:42,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-07,22.5,19.2,20.9,22.5,19.2,20.9,18.9,88.7,23,100,4.17,rain,,,,13.9,172,1017.7,88.4,8.3,186.7,15.5,7,,2017-04-07T06:17:10,2017-04-07T17:59:45,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-08,25.6,20.8,22.5,25.6,20.8,22.5,19,81.3,0,0,0,,,,,19.1,142.5,1019.2,80.9,9.8,227.2,19,8,,2017-04-08T06:17:33,2017-04-08T17:58:49,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-09,26.8,19.6,22.5,27.8,19.6,22.6,18.5,78.8,0,0,0,,,,,18.9,140.2,1018.9,73.8,10.1,219.5,18.1,8,,2017-04-09T06:17:57,2017-04-09T17:57:54,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-10,29.6,20.2,23.6,31.2,20.2,23.8,19,76.7,0,0,0,,,,,18.7,144.9,1017.6,64.2,10,194.6,16.1,7,,2017-04-10T06:18:20,2017-04-10T17:56:58,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-11,29.6,20.4,24.9,31.8,20.4,25.2,18.9,70.9,0,0,0,,,,,15.9,256.8,1016.5,48.5,10.3,220.9,18.3,8,,2017-04-11T06:18:43,2017-04-11T17:56:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-12,22.2,17.6,19.9,22.2,17.6,19.9,17.1,84.3,0.5,100,12.5,rain,,,33.5,21.8,167.3,1019.3,74.4,8.9,109.4,8.8,4,,2017-04-12T06:19:07,2017-04-12T17:55:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-13,19.9,17.2,18.1,19.9,17.2,18.1,15.3,83.7,0,0,0,,,,,18.1,141.9,1021.1,84.1,8.8,218.9,18.1,8,,2017-04-13T06:19:31,2017-04-13T17:54:16,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-14,23,16.9,19.2,23,16.9,19.2,15.4,78.9,0,0,0,,,,,15,124.4,1020.9,83.5,9.7,206.3,17.1,7,,2017-04-14T06:19:54,2017-04-14T17:53:22,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-15,27.1,17.2,21.1,27.6,17.2,21.1,16.3,75.8,0,0,0,,,,,17.1,134.7,1020.3,48.1,9.8,247.1,20.7,8,,2017-04-15T06:20:18,2017-04-15T17:52:30,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-16,29,17.7,22.3,28.7,17.7,22.2,15.8,69.7,0,0,0,,,,,16.1,294.1,1017.3,70,8.9,129.5,10.7,5,,2017-04-16T06:20:42,2017-04-16T17:51:37,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-17,20.9,17.3,19.3,20.9,17.3,19.3,16.4,83.2,0,0,0,,,,,24.1,163.9,1018.3,70.5,9.5,144.9,11.9,5,,2017-04-17T06:21:07,2017-04-17T17:50:46,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-18,21.7,16.3,18.4,21.7,16.3,18.4,13.5,74.1,0,0,0,,,,,21.9,126.8,1020.9,57,10.3,177.1,14.7,6,,2017-04-18T06:21:31,2017-04-18T17:49:55,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-19,23,14.9,18.1,23,14.9,18.1,12.4,70.4,0,0,0,,,,,19.4,110.2,1020.2,51.6,10.6,192.5,15.7,7,,2017-04-19T06:21:56,2017-04-19T17:49:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-20,27.7,16.2,21.4,28,16.2,21.4,15.3,69.8,0,0,0,,,,,15.5,68.3,1016.9,55.6,10.1,181.8,15.1,7,,2017-04-20T06:22:20,2017-04-20T17:48:15,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-21,24.9,17.5,21,24.9,17.5,21,16.5,76.3,18,100,4.17,rain,,,40.7,23.6,325.4,1014.7,62.9,9.8,121.1,10,5,,2017-04-21T06:22:45,2017-04-21T17:47:26,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-22,21.6,16,18.2,21.6,16,18.2,14.7,80.5,2.1,100,8.33,rain,,,,20.1,235,1017.8,74.8,9.3,211.2,17.6,8,,2017-04-22T06:23:10,2017-04-22T17:46:38,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-23,20.9,16.6,18,20.9,16.6,18,14,78,0,0,0,,,,,19.9,139.2,1021.5,86.7,9.7,206.9,17.1,7,,2017-04-23T06:23:36,2017-04-23T17:45:51,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-24,26.4,15.1,19.8,26.4,15.1,19.8,13.9,69.8,0,0,0,,,,,21,114.3,1020.1,48.3,10.2,217,18,8,,2017-04-24T06:24:01,2017-04-24T17:45:04,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-25,28.5,18,22.9,28.8,18,23,16.3,67.9,0,0,0,,,,,17.9,33.7,1015.7,58.3,10.4,230.9,19.2,8,,2017-04-25T06:24:27,2017-04-25T17:44:18,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-26,24.6,18.6,20.7,24.6,18.6,20.7,16.3,76.2,17,100,8.33,rain,,,53.6,27.1,331.1,1013.1,71.9,9.7,131.7,10.7,6,,2017-04-26T06:24:53,2017-04-26T17:43:33,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,83818099999,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-27,19.6,14.5,17,19.6,14.5,17,14.6,85.8,0,0,0,,,,,16.9,188.2,1018.7,83.1,8.5,171.1,14.2,7,,2017-04-27T06:25:18,2017-04-27T17:42:49,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,83818099999,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-28,16,13.6,14.5,16,13.6,14.5,11.9,84.7,0,0,0,,,,,19.7,139.4,1023.6,91,9,173.8,14.3,7,,2017-04-28T06:25:45,2017-04-28T17:42:05,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-29,19.6,14,16.2,19.6,14,16.2,13,81.5,0,0,0,,,,,18.1,126.5,1024.1,76.9,10.3,172.7,14.3,6,,2017-04-29T06:26:11,2017-04-29T17:41:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-04-30,21.5,15.2,17.8,21.5,15.2,17.8,13.6,76.9,0,0,0,,,,,18.1,120.1,1024.6,72.6,10.1,182.9,15.3,7,,2017-04-30T06:26:38,2017-04-30T17:40:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-01,24,15.1,18.3,24,15.1,18.3,13.3,73.7,0,0,0,,,,,19.8,113.6,1024.2,55.8,10.4,188.3,15.4,7,,2017-05-01T06:27:04,2017-05-01T17:40:00,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-02,23.1,16,18.5,23.1,16,18.5,14.3,77.2,0,0,0,,,,,17.5,103.8,1022.3,49.2,9.3,177.4,14.6,7,,2017-05-02T06:27:31,2017-05-02T17:39:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-03,25,15.8,18.7,25,15.8,18.7,14.6,78.5,0,0,0,,,,,14.9,104.6,1022.1,32.2,8.4,214.6,17.7,8,,2017-05-03T06:27:58,2017-05-03T17:38:41,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-04,25.5,15.4,20.4,25.5,15.4,20.4,14.7,72,0,0,0,,,,,11.4,44.7,1019.5,50.5,8.8,206.1,17.2,7,,2017-05-04T06:28:25,2017-05-04T17:38:03,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-05,20.6,15.1,18.1,20.6,15.1,18.1,15.8,86.8,29,100,12.5,rain,,,59.4,18.4,14.5,1019.1,48.3,8.6,134.9,11.1,6,,2017-05-05T06:28:53,2017-05-05T17:37:26,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-06,22.5,14.7,18.3,22.5,14.7,18.3,14.6,79.6,0,0,0,,,,,16.3,173.3,1019.8,69.1,10.4,187.5,15.6,7,,2017-05-06T06:29:20,2017-05-06T17:36:50,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-07,21.2,16.2,18.3,21.2,16.2,18.3,14.9,81,0,0,0,,,,,18.8,149.8,1019.2,68.5,10.2,204.5,16.9,7,,2017-05-07T06:29:48,2017-05-07T17:36:15,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-08,24.5,13.5,18.6,24.5,13.5,18.6,14.5,78.2,0,0,0,,,,,14.3,109.1,1016.8,55.2,9,208.5,17.3,7,,2017-05-08T06:30:15,2017-05-08T17:35:41,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-09,25,13.7,19.7,25,13.7,19.7,13,68.2,0,0,0,,,,37.1,20.6,299.2,1017.1,40.5,9.6,219.4,18.2,8,,2017-05-09T06:30:43,2017-05-09T17:35:07,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-10,22.1,17,18.9,22.1,17,18.9,14.7,76.7,0,0,0,,,,,16.8,162.6,1019.9,65.3,10.7,196.4,16.4,7,,2017-05-10T06:31:11,2017-05-10T17:34:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-11,20.9,15.5,17.4,20.9,15.5,17.4,13.6,79,0,0,0,,,,,19.1,138.9,1021.1,68.7,9.5,103.5,8.6,4,,2017-05-11T06:31:39,2017-05-11T17:34:05,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-12,23.6,14,17.7,23.6,14,17.7,12.5,72.7,0,0,0,,,,,15.3,113.1,1020.8,32.1,10.5,194.6,16.1,7,,2017-05-12T06:32:07,2017-05-12T17:33:35,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-13,27.2,14.4,20.7,27.2,14.4,20.7,13.9,67.2,0,0,0,,,,,20.4,339.4,1017.1,40.7,10,211.7,17.6,7,,2017-05-13T06:32:36,2017-05-13T17:33:06,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-14,25,19.4,21.9,25,19.4,21.9,15.3,66.6,0,0,0,,,,48.2,27.2,310.9,1012.8,50.6,10.6,198.7,16.5,7,,2017-05-14T06:33:04,2017-05-14T17:32:38,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-15,23.2,14.5,18.4,23.2,14.5,18.4,12.7,70.7,0,0,0,,,,,18.1,163.3,1016.8,55.2,10.4,209.4,17.6,7,,2017-05-15T06:33:32,2017-05-15T17:32:11,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-16,21.6,15,17.5,21.6,15,17.5,12.3,72.6,0,0,0,,,,,16.1,133.2,1019,58.4,10.3,195.5,16.1,7,,2017-05-16T06:34:00,2017-05-16T17:31:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-17,20.1,15,17.3,20.1,15,17.3,12.8,75.4,0,0,0,,,,,20.3,116.2,1019.9,77.4,9.9,157,12.9,6,,2017-05-17T06:34:29,2017-05-17T17:31:22,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-18,19,16,17.3,19,16,17.3,14,80.9,1,100,4.17,rain,,,,17.1,99.2,1018.3,91.3,9.1,134.3,11.1,6,,2017-05-18T06:34:57,2017-05-18T17:30:58,0.75,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-19,17.9,15.9,16.6,17.9,15.9,16.6,15.1,90.4,32,100,8.33,rain,,,,15.7,82.2,1013.5,84.4,7,61,4.9,2,,2017-05-19T06:35:25,2017-05-19T17:30:36,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-20,22.5,16.9,19,22.5,16.9,19,15.4,80.1,0,0,0,,,,,12.4,92.7,1016.8,70.7,9.3,138,11.4,6,,2017-05-20T06:35:54,2017-05-20T17:30:15,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-21,19.6,17.9,18.5,19.6,17.9,18.5,16.7,89.7,8,100,8.33,rain,,,,14.2,75.3,1018.5,75,7.9,113.8,9.4,5,,2017-05-21T06:36:22,2017-05-21T17:29:55,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2017-05-22,19.9,16.2,17.9,19.9,16.2,17.9,15.6,87,4,100,4.17,rain,,,,17.8,174.1,1020.2,85.4,8.9,180.4,15,6,,2017-05-22T06:36:50,2017-05-22T17:29:37,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-23,22.2,14.1,17.3,22.2,14.1,17.3,13,76.9,0,0,0,,,,,15.8,137.5,1022.3,55.7,10.3,145.8,12.1,5,,2017-05-23T06:37:18,2017-05-23T17:29:19,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-24,22,15,18.5,22,15,18.5,14.8,79.3,0,0,0,,,,,13.7,71.2,1021.8,49.8,9,184.2,15.3,7,,2017-05-24T06:37:45,2017-05-24T17:29:03,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-25,26.6,16,20.7,26.6,16,20.7,15.9,75.5,0,0,0,,,,,14.8,33.1,1021.1,36.5,9.2,187.8,15.4,7,,2017-05-25T06:38:13,2017-05-25T17:28:48,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-26,28.4,17.4,22.4,28.8,17.4,22.5,16.8,72.8,0,0,0,,,,,11.5,357.8,1020.8,45.8,9.7,168.1,13.7,7,,2017-05-26T06:38:40,2017-05-26T17:28:34,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-27,23.6,17.8,20.5,23.6,17.8,20.5,17.1,81.3,0,0,0,,,,,19.8,145.2,1022,52.2,7.8,138.7,11.4,6,,2017-05-27T06:39:08,2017-05-27T17:28:21,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-28,21.5,17.5,19.3,21.5,17.5,19.3,16.2,82,0,0,0,,,,,10.8,122,1022.5,64.5,7.7,174.3,14.4,7,,2017-05-28T06:39:35,2017-05-28T17:28:09,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-29,25.5,15.8,19.9,25.5,15.8,19.9,14.6,73.9,0,0,0,,,,,16.2,330.4,1021.5,56.8,7.4,172.7,14.3,7,,2017-05-29T06:40:01,2017-05-29T17:27:58,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2017-05-30,20.6,17.5,18.7,20.6,17.5,18.7,15.8,83.3,0,0,0,,,,,16.6,145.5,1021.5,86.9,8.8,122.5,10.2,5,,2017-05-30T06:40:28,2017-05-30T17:27:49,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
